,,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines
comAL_06vscomAL_07,L_Area_11l,113.0,1.003554774089391,0.005204995026880458,1.0,1.0,1.002203263629644,1.004602372915256,1.032097268213196,113.0,0.9391151035482976,0.005964721270212748,0.924096784885648,0.935225618631732,0.9392812887236672,0.9439765653606732,0.951276102088167,113.0,0.9991829964966898,0.0001727725661257453,0.998567163944244,0.9991073012351992,0.9992145299911492,0.99930590391159,0.9995010495185852,113.0,9865.381005143698,1611.5182327079126,6181.171005249023,8929.264183044434,9801.804153442385,11008.681869506836,12957.626289367676,113.0,1283.0833408051888,265.77944106227915,733.9121246337891,1117.177345275879,1247.6506118774414,1443.3605117797852,2103.881423950196,113.0,0.9093178713925346,0.011104859638813585,0.879518072289156,0.904024767801857,0.909260991580916,0.915662650602409,0.934010152284264,113.0,0.9954148683927753,0.0011520960495675161,0.992246270179748,0.994718551635742,0.995587825775146,0.996213972568512,0.997769832611084,113.0,3693.302716483057,655.2011322987393,2201.736373901367,3343.377456665039,3710.3335189819336,4044.6712646484375,5512.495513916016,113.0,739.3244559363982,169.2114145817718,318.0285873413086,611.5934371948242,742.0667037963867,856.2308120727539,1141.641082763672,113.0,0.9966043821756178,0.0010057886649556624,0.9926409878063692,0.9961404906875372,0.996808860510406,0.9973513146281452,0.99808401073346,113.0,0.9808014771684456,0.005441864059571936,0.9647983607676632,0.978113754169289,0.9814956802237432,0.984566640471303,0.993323006355991,113.0,0.10002007047785814,0.07316082331593454,0.027587236836552,0.063923928886651,0.086558368057012,0.108886528760194,0.637673139572143
comAL_06vscomAL_07,L_Area_13l,113.0,1.0067571303027112,0.007465540507804957,1.0,1.0,1.004636718981788,1.010361192840593,1.037753997107317,113.0,0.9279919981961808,0.015158899756408476,0.8700512342803911,0.920298879202988,0.9305263157894732,0.9387755102040812,0.952324896998234,113.0,0.9983337479355059,0.001350804278815557,0.9907070994377132,0.998047649860382,0.998772680759429,0.99909096956253,0.999492824077606,113.0,8277.475165375567,2874.4649299156376,2968.266815185547,6067.006896972656,7999.642158508301,9875.195365905762,17491.572303771973,113.0,1269.2999370878777,472.9075541696351,505.5839080810547,929.6220245361328,1182.4139785766602,1524.9063034057615,2454.5283279418945,113.0,0.8952894367511838,0.022537829089659095,0.8171091445427721,0.8826923076923071,0.9002744739249771,0.911699779249448,0.9321608040201,113.0,0.9923826508817417,0.00631781615978688,0.963636338710784,0.991295039653778,0.994383513927459,0.995957732200622,0.9983467459678652,113.0,2892.8549990358606,784.1555210680569,1239.4960327148438,2283.282165527344,2837.7935485839844,3498.3144607543945,5373.867668151856,113.0,670.4796017672109,211.4855797233051,269.10111236572266,489.2747497558594,652.3663330078125,774.6850204467773,1312.8872451782229,113.0,0.9943619394313972,0.0050827636910866685,0.9632833645655092,0.993830324192812,0.9958925054610472,0.997203062161737,0.998638560600454,113.0,0.9769140659195389,0.015297522081532797,0.891919748140218,0.974180136288174,0.9804088531844092,0.985940357889424,0.993039811846067,113.0,0.16734010612476666,0.25021994585949925,0.033765617758035,0.073882315307855,0.106111302971839,0.146547652781009,2.143350660800934
comAL_06vscomAL_07,L_Area_25,113.0,1.1170612529726833,0.2191734565083028,1.0,1.009413944599388,1.035299760970519,1.105216595087686,2.295173589260532,113.0,0.8714086412141224,0.05625408924796266,0.67076923076923,0.843152257077276,0.88023088023088,0.9090909090909092,0.954887218045112,113.0,0.9833879085768638,0.02245794541186764,0.8675518631935121,0.977779150009155,0.991028904914856,0.997058451175689,0.9997112154960632,113.0,9209.550780102216,6608.460822191087,888.8491287231445,3726.642677307129,8456.29859161377,12288.950798034668,41115.38813781738,113.0,3245.522506713867,3447.425928142277,154.93700408935547,750.2212829589844,2478.9920654296875,4036.51668548584,21046.96881866455,113.0,0.8362691030948548,0.0646986634351176,0.574257425742574,0.8007054673721341,0.8462664714494871,0.8812785388127851,0.944444444444444,113.0,0.9578454088320771,0.04644391708910448,0.706467688083648,0.945033609867096,0.972964406013488,0.99001121520996,0.999075293540954,113.0,1960.6350554744754,699.6815914485762,187.5553207397461,1451.5150909423828,1891.862365722656,2356.6733779907227,4338.236114501953,113.0,754.6233124184397,344.2353606243699,122.31868743896484,440.34727478027344,766.5304412841797,1003.0132369995116,1671.6887283325195,113.0,0.9636348741619806,0.04699686899525673,0.735623532319809,0.95295524315486,0.9824118049171232,0.99342990506933,0.9992426762673432,113.0,0.9086546517101166,0.09802046283933664,0.5622694838513861,0.8775579235521471,0.9299757664046312,0.98533786619117,0.999025101483212,113.0,0.9924074070397485,1.0909924541309672,0.024815025739371,0.150180473923683,0.347425699234008,1.85655103623867,3.683148662249247
comAL_06vscomAL_07,L_Area_44,113.0,1.0283163752046152,0.060826464077784276,1.0,1.0,1.003765577839755,1.024179604069045,1.425080747440386,113.0,0.9273118016173164,0.026967131862776515,0.808270676691729,0.9138042773817232,0.93806494810847,0.9442307692307692,0.958515283842794,113.0,0.9972808556219115,0.003950489316196388,0.972233891487121,0.9973489642143252,0.998850345611572,0.999293446540832,0.9995983839035032,113.0,12502.413144609569,4898.550338889478,5357.55850982666,9010.80997467041,10739.580757141111,14294.977272033691,30326.879905700684,113.0,2114.561757720677,1508.2385999569499,611.5934371948242,1117.177345275879,1508.5971450805664,2666.5473861694336,7502.212829589844,113.0,0.9095902429298309,0.02525098597010833,0.808,0.903433476394849,0.916426512968299,0.923898531375166,0.946380697050938,113.0,0.9930125401083344,0.00851679533038419,0.948734700679779,0.9930777549743652,0.9961492419242852,0.9972559809684752,0.9983193874359132,113.0,3070.884616683015,638.984932790395,1647.2249908447266,2617.619911193848,3000.885131835937,3482.005302429199,5430.949722290039,113.0,604.1605022059077,180.83646910184845,301.7194290161133,472.96559143066406,570.8205413818359,709.4483871459961,1157.9502410888672,113.0,0.9905911115857233,0.012251646822035667,0.9282379712135732,0.99012004291138,0.995213438345252,0.99663216499218,0.998714429612332,113.0,0.9692374877540788,0.026511516890143454,0.8571871942979441,0.966761957278522,0.9807584597046932,0.9848278951279252,0.993158315127342,113.0,0.28181570700224123,0.546959411255782,0.021474377252161,0.06307029724121,0.094945758581161,0.215514823794364,2.914366473754246
comAL_06vscomAL_07,L_Area_45,113.0,1.006485622750375,0.012573251601561294,1.0,1.0,1.00240821838589,1.007292492295301,1.083575836214206,113.0,0.940530690800921,0.008159635178424406,0.901232074328418,0.936766809728183,0.941094457999302,0.9455547898001372,0.9560705638187472,113.0,0.9991325925936738,0.0005002201534409959,0.995060861110687,0.9990996718406672,0.9992188215255732,0.999338924884796,0.99955528974533,113.0,13066.233737506698,4612.6888816048295,7477.749092102051,11098.38224029541,12248.17790222168,14107.421951293943,54578.59833526611,113.0,1703.585400809229,1074.6470873045052,782.839599609375,1312.8872451782229,1533.0608825683594,1802.161994934082,11962.767631530762,113.0,0.9177458188094685,0.011878631484037162,0.8770764119601321,0.91060291060291,0.918785890073831,0.925133689839572,0.947145877378435,113.0,0.9959651811987951,0.0015529757187709937,0.987398326396942,0.995332539081573,0.996251285076141,0.99686199426651,0.9983047842979432,113.0,3974.383122131888,801.4258528029578,1263.9597702026367,3514.62361907959,3914.197998046875,4346.390693664551,6539.97248840332,113.0,717.6029663085938,207.28688635778158,309.87400817871094,603.4388580322266,701.2938079833984,815.4579162597656,1508.5971450805664,113.0,0.9959044464641552,0.0015515725381282119,0.9847022947410212,0.9954458409589,0.99628653692192,0.996856375081787,0.997807414599712,113.0,0.9801118905295861,0.0049993686683800715,0.961513253011818,0.976744267719105,0.9809985334367872,0.983189800490271,0.99137836441516,113.0,0.14825078105185804,0.3412386827598414,0.029545498080551,0.068039655685424,0.082308415323495,0.116415161639451,3.281755143155654
comAL_06vscomAL_07,L_Area_46,112.0,1.0090011479762822,0.022851469466960497,1.0,1.0,1.0036021294368496,1.0082578737804901,1.214305341597715,112.0,0.9384841570420704,0.00878898775817291,0.903134407650079,0.9350745242989853,0.9398276538296131,0.9443624453687185,0.9529837251356232,112.0,0.9990502255303516,0.0005935518137380487,0.993733406066894,0.9989737123250959,0.9991726875305171,0.9993092566728585,0.9995641112327572,112.0,12580.84104681015,2454.693956740471,5773.442047119141,10933.252012252808,12578.438358306885,14223.624704360962,20794.176864624023,112.0,1668.849187374115,504.81396870327137,750.2212829589844,1343.4669170379639,1594.2202262878418,1932.6352615356443,4460.554801940918,112.0,0.9100401464084664,0.01685942396590961,0.8400770712909441,0.9033268550538769,0.9136708449522155,0.9209843318266758,0.937089201877934,112.0,0.9953320271202494,0.002854180579831241,0.970846533775329,0.9948066025972361,0.9958695769309996,0.9966705143451685,0.998019516468048,112.0,4141.725318431854,834.3996851489962,2095.7268447875977,3486.082592010498,4154.758083343506,4697.03759765625,6401.34464263916,112.0,823.6124954223633,237.87327008472727,415.88353729248047,650.3276882171631,807.303337097168,962.2403411865234,1581.9883575439453,112.0,0.9958881557111702,0.002205798058205509,0.9779967887874492,0.9953444820436476,0.9963807048498265,0.9969520004174448,0.99832774944129,112.0,0.9817641952918865,0.005639673797486912,0.9415977408518552,0.9803146563401608,0.9823565266027856,0.9849323612819945,0.988810050454002,112.0,0.10791222997275798,0.11282890003629634,0.03467172011733,0.062407378572970254,0.0850751530379055,0.11513680033385724,0.8984158635139461
comAL_06vscomAL_07,L_Area_47l,113.0,1.0017182706255112,0.003455793084967286,1.0,1.0,1.0,1.002655215143417,1.022222222222222,113.0,0.9453987525471663,0.005955813154660314,0.927536231884058,0.941872607030978,0.9457811998716712,0.9494488787533252,0.958157389635316,113.0,0.9993500999644792,0.00016854848088317014,0.9985271692276,0.999286830425262,0.9993799328804012,0.9994534254074092,0.999597549438476,113.0,11170.474493246164,1360.7717023136122,8448.144012451172,10176.914794921877,11082.073081970217,12125.859214782717,15591.55535888672,113.0,1296.0007715140823,245.15550793428517,750.2212829589844,1141.641082763672,1272.1143493652344,1451.5150909423828,2054.9539489746094,113.0,0.9228492095175591,0.011385429194170361,0.8938547486033511,0.915221579961464,0.924503311258278,0.930232558139534,0.957303370786516,113.0,0.9968536295722014,0.0009463374530496157,0.9929237365722652,0.99643862247467,0.996945321559906,0.997479677200317,0.9986500740051272,113.0,3574.303592243026,451.7049425954148,1981.5627365112305,3278.140823364258,3604.323989868164,3848.9613647460938,4574.718910217285,113.0,598.2430199817219,121.28069983605643,309.87400817871094,521.89306640625,578.9751205444336,676.8300704956055,962.2403411865234,113.0,0.9964532594637412,0.0014167722605840523,0.985901272887042,0.996077583829658,0.9967454054962892,0.997174755801998,0.998310938681778,113.0,0.982222147905939,0.004078486571709335,0.96845180400334,0.979759506681883,0.9824480719019072,0.985081491692576,0.990190119052664,113.0,0.08883017738374409,0.045168136333691274,0.028276827186346,0.056906020268797,0.077399048954248,0.10796720907092,0.342386558651924
comAL_06vscomAL_07,L_Area_47m,113.0,1.0011551303520774,0.002094694215707157,1.0,1.0,1.0,1.002203263629644,1.010620860573669,113.0,0.946052440370278,0.006259024924759963,0.9297071129707112,0.942162615255658,0.946666666666666,0.95,0.9604086845466152,113.0,0.9993731590498862,0.00016624494282117502,0.998700261116027,0.999305844306945,0.999407827854156,0.9994896650314332,0.999629080295562,113.0,8916.563245587644,1557.6149376558226,5993.615684509277,7901.787208557129,8798.790916442871,9785.494995117188,13952.48494720459,113.0,1019.6110529941795,224.890544294738,505.5839080810547,856.2308120727539,1003.0132369995116,1125.3319244384766,1606.4520950317385,113.0,0.9244833830465787,0.013643428553474092,0.882119205298013,0.914414414414414,0.926666666666666,0.9333333333333332,0.9591280653950952,113.0,0.9973878607285759,0.0009401583348795548,0.992931008338928,0.9970321655273432,0.9975319504737852,0.9979774951934812,0.99906975030899,113.0,2682.856544494629,501.80723442733864,1639.070411682129,2381.137115478516,2666.5473861694336,3000.885131835937,4338.236114501953,113.0,438.90398643291104,114.0924736633993,179.40074157714844,358.8014831542969,424.0381164550781,505.5839080810547,750.2212829589844,113.0,0.9965707241715724,0.0010702260486698532,0.992768080179734,0.99593606455373,0.996759386505812,0.997311714273844,0.99864814574835,113.0,0.9864247656427333,0.004330120705155149,0.968732641930052,0.983474208224227,0.986329527809866,0.9896489688303912,0.994515171081462,113.0,0.0801335893554888,0.031939358798343004,0.022891371510922,0.057502539828419,0.074797306209802,0.094919227063655,0.227910622954368
comAL_06vscomAL_07,L_Area_47s,113.0,1.0051675527508703,0.008991509783438278,1.0,1.0,1.002091987688753,1.005388890227048,1.044054554509371,113.0,0.9384678360924325,0.012050634668901264,0.8710676446617761,0.935632183908045,0.9410681399631672,0.946196660482374,0.954816112084063,113.0,0.9989973058742757,0.0006619357288093281,0.995250523090362,0.998982906341552,0.9991838932037352,0.9993237853050232,0.999571084976196,113.0,11262.267632138413,2310.8020946824563,6703.064071655273,9679.485466003418,11196.237190246582,12280.79621887207,21789.035522460938,113.0,1507.5868432374127,654.8925763796319,831.7670745849609,1157.9502410888672,1394.4330368041992,1663.534149169922,6450.272117614746,113.0,0.9145468562302903,0.016355398641065687,0.851485148514851,0.907602339181286,0.91683569979716,0.925809822361546,0.95067264573991,113.0,0.9958512223927318,0.00243433571216476,0.9798308610916132,0.995365798473358,0.99639755487442,0.997203767299652,0.9985640048980712,113.0,3320.1405142725043,602.9242755972876,2201.736373901367,2886.7210235595703,3245.522506713867,3751.106414794922,4803.04712677002,113.0,619.3871942705813,157.13400604985478,269.10111236572266,505.5839080810547,587.1296997070312,717.6029663085938,1125.3319244384766,113.0,0.9957292731350053,0.0020903318200083125,0.982513846333063,0.995232465807336,0.996190858527741,0.996975834597123,0.997957005509022,113.0,0.9805013495155172,0.007620366812100797,0.927677156768332,0.9774897870925012,0.981295771198294,0.98495406995302,0.990783881619067,113.0,0.12403109234518661,0.13012170806216708,0.030812047421932,0.065493058413267,0.092659085988998,0.129542835056781,0.9816237688064572
comAL_06vscomAL_07,L_Area_8Ad,113.0,1.0069908321652397,0.033742237809492044,1.0,1.0,1.002275898694357,1.006275963066259,1.357735313367613,113.0,0.9402296124254566,0.01723247130763593,0.77665544332211,0.936581268374632,0.9421586165772212,0.946484784889821,0.961416824794433,113.0,0.9985024232779981,0.007739250103626708,0.9170124530792232,0.9991563558578492,0.999300122261047,0.9993826746940612,0.999703168869018,113.0,10672.323520154025,2572.7961562696837,2821.484390258789,9035.273712158203,10299.23348236084,12011.695106506348,18249.948165893555,113.0,1352.9384968175298,425.9151683826015,497.429328918457,1051.9407119750977,1329.196403503418,1614.606674194336,2788.8660736083984,113.0,0.9114495111676927,0.034393734611937274,0.5862068965517241,0.904878048780487,0.9158730158730152,0.923849372384937,0.9554140127388532,113.0,0.99479037787007,0.01561518156383558,0.8310185074806211,0.995710670948028,0.99659913778305,0.997169196605682,0.99876469373703,113.0,3625.4681641570237,985.1073951144715,277.2556915283203,2886.7210235595703,3571.705673217773,4166.989952087402,6743.836967468262,113.0,691.6959404734383,249.66349825431206,277.2556915283203,489.2747497558594,660.5209121704102,823.6124954223633,1492.287986755371,113.0,0.9954797680394996,0.012482263246153485,0.864579933093055,0.9963016761273152,0.9969079839614812,0.997393896095038,0.9984787173629992,113.0,0.9827068341603393,0.01709146278933442,0.8094468773341891,0.98233688851818,0.984940946685073,0.9869471905247632,0.9921122920905552,113.0,0.09006847340646523,0.07582227310704766,0.026432655751705,0.056946931406855,0.075246647000312,0.097782179713249,0.6420457959175111
comAL_06vscomAL_07,L_Area_8Av,112.0,1.0099262107269522,0.017593799881355794,1.0,1.001800928532056,1.004561748259826,1.0104194074870023,1.135799940477261,112.0,0.9361283660186716,0.009837315346948903,0.901298701298701,0.9309060423633729,0.938008787011706,0.9430695143948573,0.951706374758531,112.0,0.9987820993576728,0.0008348714351330075,0.994784832000732,0.9987137913703913,0.999062150716781,0.999203503131866,0.9995378255844112,112.0,14284.784048080444,4423.243488398875,7648.995254516602,11200.31447982788,13406.128143310547,16276.540008544922,40185.76611328125,112.0,1999.7649221420288,951.0560164806759,872.5399703979492,1449.4764461517334,1724.6934928894043,2291.4367446899414,8537.844383239746,112.0,0.9059902256079418,0.015893067325453362,0.857979502196193,0.8989063682202008,0.908710282404469,0.9164533558139979,0.9303733602421792,112.0,0.9944060152130465,0.0029097877220119477,0.9794809222221372,0.9931253939867016,0.9953119754791256,0.9962851107120508,0.997811555862426,112.0,4486.256288051605,1083.289893457813,2389.2916946411133,3759.26099395752,4313.77237701416,5382.022247314454,7510.367408752441,112.0,935.737958908081,290.25352849373064,415.88353729248047,748.182638168335,888.8491287231445,1117.177345275879,1769.5436782836914,112.0,0.995396228320664,0.002447833668384246,0.983380283035938,0.9947872041689091,0.9961729459955992,0.9967911126715483,0.9984139228685932,112.0,0.9825342003139277,0.006401251103980267,0.9499651317299712,0.9815815983092084,0.983596655962492,0.98650637991134,0.991827906589004,112.0,0.17043245280261238,0.2994288695585556,0.030611629597842,0.06479108519852125,0.0851137582212685,0.12902043014764775,2.554222404956817
comAL_06vscomAL_07,L_Area_8BM,113.0,1.0028659605619468,0.0031959989755707477,1.0,1.0,1.002050562189965,1.004192858991037,1.014847304471339,113.0,0.944011379119239,0.006046991154390631,0.914788345244639,0.9402670414617,0.9444168734491312,0.9471337579617832,0.958130477117818,113.0,0.9991790483483168,0.00024225632242317997,0.9974538683891292,0.99906986951828,0.9992018938064572,0.9993182420730592,0.999655485153198,113.0,13180.542174617802,2323.8250281365054,6784.60986328125,11726.28483581543,13104.408714294434,14670.087913513184,20631.08528137207,113.0,1568.4936114961067,338.3374278641643,701.2938079833984,1345.5055618286133,1598.2975158691406,1777.698257446289,2585.001594543457,113.0,0.9205883023651467,0.01010447078302138,0.8905579399141631,0.9131355932203392,0.9198664440734552,0.9273049645390072,0.940019665683382,113.0,0.9964286437076803,0.000892998413943009,0.9927419424057,0.995906770229339,0.996359169483184,0.997095108032226,0.998497664928436,113.0,3938.3009134478275,624.9192279045673,1084.5590286254885,3563.551094055176,3897.88883972168,4281.1540603637695,5455.413459777832,113.0,680.2939625292753,140.3043244673611,179.40074157714844,611.5934371948242,676.8300704956055,750.2212829589844,1117.177345275879,113.0,0.9960574241146516,0.0011845577821191923,0.990738152033346,0.995575652339132,0.996271777761712,0.9968406326941992,0.998358441545696,113.0,0.9819798257709587,0.0035843535854395395,0.972142597016118,0.9795403558929252,0.982382392485689,0.984359243017098,0.9907791047612092,113.0,0.12963918907221655,0.16771602951873876,0.019721248187124,0.060144007205963,0.089918315410614,0.12826120108366,1.2978653311729431
comAL_06vscomAL_07,L_Area_8B_Lateral,112.0,1.003083400861909,0.0035146438946652195,1.0,1.0,1.0022891015751565,1.0045719356099259,1.022242748166569,112.0,0.9423085183755086,0.006377805120163739,0.923220102373196,0.9380233285284261,0.9430087572576296,0.9472160336167954,0.9575289575289572,112.0,0.9991861326353888,0.00021522040290292388,0.998155772686004,0.9990542232990263,0.9992161393165586,0.9993424266576764,0.9994953870773312,112.0,14053.980334281921,2023.7824398138823,9508.239303588867,12672.216018676758,13618.147201538086,15302.067798614502,19807.472785949707,112.0,1726.2952852249146,342.84868674950087,1019.322395324707,1482.094762802124,1630.9158325195312,1981.5627365112305,2691.0111236572266,112.0,0.9183269115836402,0.011373879946351226,0.885819521178637,0.9133382954029368,0.920225624496373,0.9249359948591884,0.9452852153667052,112.0,0.9959153069981505,0.0011275875310820546,0.99208527803421,0.9953939318656915,0.9960810244083402,0.9966209977865214,0.9985772371292112,112.0,4326.149863243103,576.3445747290584,2739.9385986328125,3928.468511581421,4321.926956176758,4725.578624725342,5806.060363769531,112.0,772.5735669136047,165.62750372250372,383.2652206420898,660.5209121704102,750.2212829589844,874.5786151885986,1272.1143493652344,112.0,0.9963128500240744,0.0011788397187931154,0.9892300718075032,0.9958560675227248,0.9964839762281126,0.9970662954540885,0.9982080522016612,112.0,0.9810746141581373,0.0035316831120472576,0.970032506909237,0.9790252350424127,0.9815287606456675,0.9835066570887834,0.989398328219872,112.0,0.09016845590667748,0.046302044712859224,0.028562791645526,0.05849081277847225,0.081787839531898,0.11056328471749975,0.36019080877304
comAL_06vscomAL_07,L_Area_8C,113.0,1.0598843519330001,0.38745037987709585,1.0,1.002638302945051,1.008472735965438,1.030645581482752,5.119479691849402,113.0,0.922084995834893,0.03971818492104617,0.5452674897119341,0.9179019384264532,0.930050363738108,0.938439716312056,0.948090107737512,113.0,0.9949122071266172,0.028315028193670662,0.697567462921142,0.997290670871734,0.998410165309906,0.9989731311798092,0.999358475208282,113.0,14536.295083712688,5158.1480284786085,2258.818428039551,10723.271598815918,13487.673934936523,17181.69829559326,28263.77137756348,113.0,2676.7225690183386,2567.247303388733,301.7194290161133,1475.9788284301758,1989.717315673828,3131.3583984375,25230.26792907715,113.0,0.89453171762443,0.025347255977180353,0.7733333333333331,0.8849177984274481,0.9002624671916011,0.910294117647058,0.9413680781758952,113.0,0.9907358932284125,0.013148725716324132,0.8682700991630551,0.990444064140319,0.9938355684280392,0.9957233667373652,0.998470962047576,113.0,3907.053720727431,1021.9861220308503,505.5839080810547,3204.749610900879,3783.724731445313,4615.491806030273,6466.581275939941,113.0,933.7353963261157,352.2520053035655,89.70037078857422,652.3663330078125,888.8491287231445,1215.0322952270508,2218.0455322265625,113.0,0.9885176937593898,0.03290097946188186,0.649746937899354,0.98933855580563,0.99424502493685,0.9957220428151152,0.997733454111217,113.0,0.9698618902456928,0.04251169690833379,0.557619908988444,0.970582026068433,0.980240920507296,0.9835496266050452,0.99157072923681,113.0,0.43052721445264586,0.7377144550447954,0.038393266499042,0.078861713409423,0.115582574158906,0.354365795850753,4.10053022702535
comAL_06vscomAL_07,L_Area_9-46d,113.0,1.0120079164984301,0.06707011962734176,1.0,1.0,1.003325555791492,1.008876004907994,1.714814649883497,113.0,0.9395804439506841,0.007329823093363661,0.8955525606469,0.936225315636128,0.939703153988868,0.944155844155844,0.955035302861389,113.0,0.9990718918564043,0.0007268564737061175,0.9927876591682432,0.9990664124488832,0.999169170856475,0.999297499656677,0.9995153546333312,113.0,12832.854011738194,2210.1799888881264,4607.337226867676,11449.02914428711,12851.616760253906,14050.339897155762,18404.88516998291,113.0,1658.0496534499448,389.7163768992769,782.839599609375,1386.2784576416016,1606.4520950317385,1916.3261032104488,2903.0301818847656,113.0,0.9074858362570243,0.0119817301447736,0.8733965421081981,0.9000868809730661,0.908081431215299,0.915993537964458,0.9366479550922212,113.0,0.9950582886164164,0.001390562797924073,0.988795936107635,0.994280219078064,0.995235681533813,0.995954155921936,0.9974572658538812,113.0,4620.471150828674,937.2981178251483,636.0571746826172,3987.589210510254,4697.03759765625,5251.548980712891,6385.035484313965,113.0,946.508498200273,252.16341287590134,138.62784576416016,766.5304412841797,962.2403411865234,1109.0227661132812,1851.089469909668,113.0,0.9959645202050201,0.0017814809957936257,0.9812535574906532,0.995529027357622,0.99628444236533,0.996723297970968,0.9980058906128972,113.0,0.9807287089542384,0.005097342865700227,0.9571833565290552,0.978308085248086,0.981629558728804,0.984036062480047,0.988938193782066,113.0,0.11424204768134912,0.12807207896055936,0.029031969606876,0.065348740667104,0.089761450886726,0.116868995130062,0.921459764242172
comAL_06vscomAL_07,L_Area_9_Middle,113.0,1.0056391754919292,0.008611211517488882,1.0,1.001418539597168,1.003153910373399,1.006885835215316,1.058274700966014,113.0,0.9387306502778057,0.004187666828571213,0.9292786421499292,0.936217415418746,0.938739060546526,0.9418034534214452,0.9497487437185932,113.0,0.9989503363592432,0.00018397010023540425,0.998303174972534,0.998818099498748,0.998967051506042,0.9990936517715452,0.999341428279876,113.0,18222.670016128406,2841.4740226434456,10878.208602905272,16301.003746032717,18347.803115844727,20182.5834274292,23852.144050598145,113.0,2379.8381559658897,409.7749436737104,1231.341453552246,2112.036003112793,2364.8279571533203,2682.856544494629,3441.232406616211,113.0,0.9096490778367572,0.00975334413418955,0.881974248927038,0.9029850746268652,0.910059960026648,0.91661279896574,0.9337589784517152,113.0,0.9939006540627604,0.001466454215450439,0.988855004310607,0.99285489320755,0.994231700897216,0.995005309581756,0.996954083442688,113.0,5754.462805351325,893.8239035143127,2642.0836486816406,5210.776084899902,5757.132888793945,6376.880905151367,7534.831146240234,113.0,1147.1977429010171,236.33277589621866,513.7384872436523,1011.1678161621094,1133.4865036010742,1288.4235076904297,1794.0074157714844,113.0,0.9949781899881761,0.0012283287070407982,0.9888145612772772,0.9942043922615372,0.9951973287962592,0.99580932255813,0.9971581916456932,113.0,0.9750010811912322,0.005025842804560827,0.9612886168402932,0.972299444749562,0.9753163876688032,0.977821152295004,0.990956057042459,113.0,0.3465088854123528,0.4061085482090908,0.049924759194254,0.096640642732381,0.157643787562847,0.430001497268676,1.866334855556488
